"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",18002,20319,19754,3337,20291,21444,19129,20010,18336,21231,19562,17799
"B",20262,22,116,219,354,3157,19560,1708,2449,2531,3007,16792
"C",18127,57,257,465,1449,7849,18860,4926,7192,7575,7954,19074
"D",19084,88,671,1173,3222,14791,16309,9801,14843,14502,15195,19597
"E",21251,120,867,1021,4046,18909,17051,11172,16277,17963,17363,2358
"F",20731,164,846,980,4343,17399,17602,12470,16602,17311,18113,18922
"G",19704,94,712,1280,3721,17212,18611,12419,16754,16351,17398,18300
"H",20929,21685,21596,21166,19245,20768,19867,20847,20596,20060,19897,21474
