"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",17609,17053,17346,18874,16516,17744,19222,17008,17323,17698,16121,15361
"B",17728,8,274,621,1095,1458,16627,1248,1422,1611,1819,17049
"C",16752,108,913,1949,3129,4746,15057,3924,4132,4840,4478,16548
"D",16660,448,3326,5228,6637,8913,15845,8531,8039,8895,8634,16576
"E",17189,868,8306,12544,16328,16720,17215,17187,16737,14005,15521,15843
"F",18344,1413,7038,9926,12547,15613,17774,12493,14058,13467,12645,17762
"G",16908,1433,7511,12255,14632,15089,17152,15992,15435,15767,17289,15708
"H",18564,18254,18801,18586,17571,20555,19254,18705,17577,16991,18758,18395
