"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",42303,39238,40859,46057,44053,42697,44712,43616,43458,44210,42258,39825
"B",41949,439,7700,9323,11923,24788,42154,17400,24264,22509,23555,42253
"C",44468,7070,18539,20526,23398,37332,42509,32061,37621,39361,41290,42128
"D",42790,8360,23073,22444,26161,45392,42283,35728,42269,41636,40151,41821
"E",48419,5950,23157,22213,26637,40516,41443,37228,39800,41685,39813,41126
"F",44912,8679,22054,22438,28998,42454,41143,37673,40324,40213,42893,41054
"G",43749,6925,23141,23205,27694,39095,40253,34661,41914,42441,38887,42783
"H",45212,46800,42844,46446,42535,44624,44472,40375,43366,42704,41503,43981
