"","2","3","4","5","6","7","8","9","10","11"
"B",1221,1077,823,959,49956,36075,1167,1879,4659,38616
"C",821,944,1060,1213,46254,37097,1382,1849,3878,45984
"D",1317,1067,1060,1231,42388,38177,1588,2353,4975,44234
"E",3803,4922,6376,6334,37786,39103,4361,10884,30761,40036
"F",2718,1755,1551,1781,41382,38309,2208,3404,12011,39099
"G",3824,3029,3411,3428,38342,38044,3929,6291,27802,42560
