"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",18961,18327,20328,20395,17994,19041,19643,18499,19555,18671,18666,18274
"B",20694,14,102,160,614,2697,18130,1602,2410,2526,2924,18036
"C",18800,35,221,261,1380,7559,19088,4576,6770,7151,8171,16674
"D",19677,74,524,1046,3338,14310,17086,9857,14003,13650,13653,16133
"E",20439,125,733,1176,3827,16344,16300,12478,15043,15768,16233,17409
"F",17610,54,652,1071,4256,18650,16935,11572,14196,16702,17284,18169
"G",20395,75,681,1103,280,18853,16508,12213,15316,15647,18490,19208
"H",21387,19557,19682,21292,19017,20193,19881,22061,17993,20680,17920,21295
