"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",25398,26850,29854,27634,28269,28118,28413,28167,28554,27788,27038,26907
"B",30002,162,965,1266,1862,5083,26032,3227,4635,4652,4659,26699
"C",28229,1141,5668,6245,8389,17055,25319,13993,16378,16469,17668,25650
"D",29206,1245,10274,11375,13966,20393,24293,18710,22644,22950,21685,27229
"E",29398,2179,11839,16166,19056,26552,25602,24218,26726,25427,23597,29187
"F",29496,2076,11660,13273,17752,24807,25144,24899,24504,26208,23898,27804
"G",29658,1486,12051,15188,19270,26244,25220,25433,26498,26631,25826,28752
"H",31846,29249,29994,31421,31155,29874,29156,27097,29593,30866,28357,28600
