"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",13729,47475,38548,40026,43383,41976,45046,44319,41757,42955,43371,30441
"B",38363,102,373,496,745,19724,43618,1484,3076,6581,14360,40654
"C",38937,545,972,1411,1366,29274,44186,2896,6629,11103,24111,39559
"D",38791,1250,2616,3736,4028,36328,46913,6622,11843,19308,34748,37554
"E",36141,7612,13607,18727,20051,43165,46582,22268,26869,32996,42196,41802
"F",NA,3434,7185,8284,9538,40719,45729,14171,18938,27526,38788,41998
"G",17843,5072,11928,15085,15362,42640,44000,20484,23991,33553,40703,41819
"H",9577,39612,39774,36851,40287,38093,39747,38726,37119,35130,36605,NA
