"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",14748,14476,14982,15005,16105,13767,13946,13763,2248,13259,14277,13460
"B",12975,170,1058,1375,1487,1395,13952,1635,1464,1402,1185,1557
"C",14051,717,3483,3101,2948,2922,11901,3262,2990,3081,2660,11766
"D",14020,1716,7979,6909,7027,7262,14454,7123,7309,7050,7667,12752
"E",13817,4048,13304,13030,13925,12621,12288,13092,12973,13225,12183,12751
"F",14427,2753,13373,13266,11890,12995,13537,11580,11523,12075,12160,13460
"G",14038,4050,14749,14571,12830,13086,13912,12558,13243,13104,11852,13312
"H",14813,14017,13989,14588,15556,14519,15308,15106,14398,13915,14878,13965
