"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",16268,46246,41993,37957,37001,36796,41926,37228,35905,39619,50377,10799
"B",48949,1255,1280,876,970,44940,38832,1743,2217,4115,40665,41615
"C",48343,1241,1103,1245,1381,44895,38480,1614,1973,4310,44081,37817
"D",45646,1159,1243,1308,1344,41450,39347,1398,2182,4261,40979,37203
"E",49971,3690,8996,7419,7367,37208,37775,6670,15451,26785,41101,39046
"F",NA,2186,1419,1728,1960,39415,37653,2119,3044,8999,43291,36296
"G",48236,4320,2667,3020,3659,41494,39643,3014,8073,25852,44190,43872
"H",21288,48146,46288,44965,44448,41671,39728,37056,35080,41342,45376,4398
