"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",33339,41601,45604,44016,41857,42924,45112,44085,39657,43067,40817,45531
"B",41134,166,1184,1861,1904,3644,41222,2984,3798,3896,3670,44890
"C",39298,3049,8716,9467,11847,22840,40687,17474,21767,19609,21945,41537
"D",40674,10345,20432,20400,27226,40737,42347,32893,37676,38837,37573,41181
"E",44113,11134,21663,23930,27035,42097,41740,35062,39964,40015,39987,42978
"F",41052,13623,23625,23744,29271,43883,40221,36970,40596,42159,41024,43775
"G",42514,11440,22708,24672,28322,42856,43132,37692,41937,43659,39912,44682
"H",45417,45081,44309,47923,45005,47623,44135,46089,42892,42581,44275,45326
