"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",13999,13753,14613,14780,14303,14163,15049,2562,14331,13160,13683,15652
"B",13072,245,1345,1769,2267,2824,13374,2740,3021,3109,2970,13769
"C",15093,2538,11539,13637,13929,13375,13947,14942,13964,14428,14297,14335
"D",15040,3620,15387,15889,14247,15174,13834,15174,15229,15119,14885,14892
"E",13842,3425,15520,14535,13516,13297,14284,13373,14261,14118,12993,14413
"F",15450,5018,15751,2729,15597,13978,14409,2305,14194,14869,14714,14391
"G",15227,4342,16390,15108,14389,14559,13483,14352,14661,13660,14370,14241
"H",16290,15461,2284,16021,14522,15368,16056,15463,13659,14944,14255,15171
