"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",27215,25232,26737,26503,26727,24677,24360,27305,26033,27092,25418,27397
"B",26287,21,283,605,963,1619,25618,1679,1598,1670,1806,23969
"C",24748,714,4325,9847,13166,15245,23687,14814,16125,15557,15796,24476
"D",27859,1036,9957,17390,21349,21813,23415,23648,22225,22047,21606,24006
"E",27176,712,10805,19236,23655,23918,24667,22743,25214,23047,21154,24777
"F",24741,1160,10683,17070,23710,22394,23397,23839,23290,21640,22125,24928
"G",26988,1183,11043,18500,22810,23267,23337,23401,22832,25172,21835,22079
"H",27881,25123,27223,25821,25879,25110,25424,24227,22844,22425,24150,27392
