"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",29769,26486,27531,27301,28695,28323,28510,28212,27989,28034,28470,30219
"B",28047,103,982,3429,8911,13777,26340,11957,12667,12328,12611,28674
"C",29185,572,3369,11233,20085,22840,26018,22292,22250,21380,21855,29716
"D",29447,543,6131,15614,24198,25483,26711,25060,26455,24063,24746,28638
"E",29838,1100,5808,16961,25619,25505,25035,26557,27361,24961,26437,25084
"F",28955,861,6213,16917,24738,25602,26509,26034,24110,19236,16886,16232
"G",29094,757,7101,17065,26224,26166,27827,27616,25783,23507,19745,20644
"H",30411,28671,29863,29957,29525,29758,30460,28610,27985,23556,17045,19348
