"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",22720,25045,22207,23188,23983,23749,24537,24196,25747,22356,24039,26262
"B",27295,90,244,381,829,1281,22180,2428,1186,1261,1240,26125
"C",18505,648,4417,3381,12563,14987,23189,14196,15003,14066,15544,23328
"D",25962,1497,11145,13965,21130,20752,23296,24318,21453,21266,21489,27875
"E",18004,831,7637,16226,17780,19645,19115,19114,21567,22233,24974,27170
"F",15611,1665,10970,17211,20803,20413,20279,23137,22216,23132,25369,25759
"G",15063,669,9513,14090,18800,21401,22243,22411,21068,22749,24531,26250
"H",21433,23295,23522,28501,26705,26037,23489,26162,27006,27271,26896,29096
