"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",20833,22109,21416,22787,19873,21883,21693,22457,22331,24092,23628,22894
"B",19870,799,1329,1898,2269,3834,18976,2479,3174,4533,5297,21231
"C",24016,3805,7523,10246,11480,14703,19220,12319,14066,14941,16438,21133
"D",22993,8721,14326,15360,15939,17979,20729,16820,17576,17037,18455,22553
"E",22301,16082,19972,20077,17751,22354,20868,18188,19620,19369,20740,21016
"F",NA,13240,17239,16731,17524,19450,19311,17906,18217,18970,18445,20759
"G",18581,14659,17799,18274,17581,18749,18395,17486,18601,20107,19945,22558
"H",23189,23339,21515,22821,23335,22089,19699,22483,17895,19685,18636,NA
