"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",2795,2950,3175,4806,4032,3158,3528,4487,3558,3578,3665,2356
"B",3239,19,302,469,498,1035,3938,527,659,995,675,3267
"C",4002,557,1998,1978,1953,3306,4492,2222,2407,2914,2897,2547
"D",2819,363,2803,421,2702,2671,3106,3361,2300,2377,2274,2713
"E",3020,1438,4487,3995,3926,2315,2458,3963,3290,2108,2085,2297
"F",4776,1009,3623,3901,3393,2282,3609,3617,2302,2610,2652,2174
"G",4107,1069,4437,4015,4347,2225,2404,3419,2236,2096,1888,2605
"H",3528,2767,3434,3396,3230,2695,2622,1937,2058,1567,1727,1967
