"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",26948,30127,30975,32030,29322,29334,27970,33272,33485,34404,32021,31423
"B",30079,355,1620,2049,2473,4448,25576,4004,5248,5808,5626,31001
"C",32354,1390,5290,10580,21805,23655,27528,23136,24348,26945,28186,29647
"D",25352,1417,8138,20134,25326,26634,25649,25664,26129,27429,27825,30459
"E",29948,1614,6180,18806,25865,26253,26586,27421,26196,26559,26622,30433
"F",22022,1194,5689,20562,28585,28491,27907,27001,25676,27622,27324,27127
"G",27008,1687,6082,19407,28007,27537,27913,28067,27396,27664,27347,29926
"H",19568,17346,20984,24984,26902,29676,26144,27889,30576,30289,30616,31269
