"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",33648,30139,31516,31032,30017,30063,30825,30198,31216,27946,29745,31457
"B",30877,684,5122,7673,9154,19644,26038,14808,19022,18432,19757,30635
"C",33077,2391,10860,13275,14795,23847,26209,19384,22329,24356,24972,29220
"D",33620,3374,14738,14033,20799,26414,28293,25398,26614,25129,26894,29375
"E",30974,5227,18292,18566,23217,26865,26504,25458,27149,27413,27227,30564
"F",30374,3857,15579,16057,21636,26964,27600,24501,25762,26532,26572,29151
"G",30272,5192,18638,18773,25349,28012,29137,27757,29040,28723,29271,32069
"H",33437,32373,34271,33228,31818,32560,32238,29504,32088,31868,30085,33864
