"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",20178,17453,16442,17862,16894,16792,18465,17660,18015,16572,13978,19414
"B",17424,18,285,482,898,2596,14393,1554,1819,2397,2371,15483
"C",20026,28,777,2469,5731,11910,14094,9832,10851,11605,13060,14943
"D",17713,35,1129,4418,8952,14090,12832,12774,13319,14006,14061,14566
"E",16515,41,878,3356,8675,13120,13605,11401,11411,13100,13720,13861
"F",17396,47,782,3214,8810,13399,12857,11067,12542,13041,13672,14888
"G",16964,31,943,3658,8354,12303,12272,10719,12340,12404,12865,13395
"H",17620,16270,15473,17224,16428,16048,15954,15386,14596,16292,13553,16720
