"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",74935,78800,75139,78664,74017,75912,74087,76575,76338,75661,73588,71150
"B",72448,471,1471,1886,1953,18512,64999,1277,1488,1810,1832,70382
"C",71255,4541,7588,7304,6543,41755,65091,5743,6742,5800,5671,73854
"D",72139,24141,21580,24174,25841,57680,60513,26352,27982,27530,31545,20494
"E",77958,19718,46739,38883,37110,61799,67143,38703,39787,41204,41337,57427
"F",NA,14321,25929,35456,31714,66910,65504,34958,35183,36008,36087,72908
"G",71406,17631,28750,39694,37124,65428,62779,38734,38541,40922,40017,69251
"H",76196,74931,70534,72000,68068,73657,70859,70659,72316,69730,70276,76631
