"","2","3","4","5","6","7","8","9","10","11"
"B",97,317,454,710,2911,1834,843,1021,1721,2554
"C",491,1864,2554,2304,3473,2848,2914,2563,2425,2793
"D",1450,2667,4718,4159,3795,3711,4420,4035,4218,3092
"E",3022,3041,3304,3640,3793,3435,3379,2962,2240,1437
"F",3096,4363,3583,3333,2788,3344,3604,4125,3718,1813
"G",3228,2845,3478,2595,2507,1745,2140,2473,2192,1328
