"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",16352,14427,15340,14756,14820,14715,13867,14010,14861,14051,14292,15309
"B",14998,102,502,796,1481,8406,13031,4247,6978,7883,7766,14272
"C",15947,282,682,1112,2717,12774,13191,7705,11004,12886,12494,14636
"D",16898,247,953,1249,1710,13806,13109,8572,13030,12588,12996,13407
"E",14478,368,1068,1266,2661,13365,12855,8701,12981,13778,12692,13763
"F",14531,284,1029,1192,3354,13226,13905,8796,12503,13189,12826,14274
"G",15664,258,1141,1364,2093,14195,13212,9340,11983,13527,13251,14800
"H",18241,15978,15505,15405,15059,15761,14212,15258,15913,15974,14828,14964
