"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",56720,NA,184160,70680,99640,41880,86880,67000,18480,229840,54240,172480,209120,206240,8800,214680,41640,48520,38280,176360,75560,49440,180160,179120
"B",143280,19720,170240,119240,139520,61920,214000,153000,NA,129040,78520,195560,68440,164840,54240,5920,65320,116440,86520,140880,205560,72800,40400,164480
"C",180880,163080,104960,29240,57360,162480,21880,43760,80080,87000,140080,187200,95160,150320,170040,36520,20440,188400,190720,43880,109680,42720,149080,192080
"D",NA,12200,70920,153320,169480,47760,177360,167680,5800,14400,181840,172000,129560,157160,23200,158840,54160,23680,107920,122840,171720,167520,41920,168520
"E",230320,57840,66080,26440,14920,7520,195400,76000,2680,12760,16680,166520,13040,21040,21840,2560,154800,9600,28360,3920,173000,41440,84040,20160
"F",219040,47840,NA,196160,94920,109680,28920,101520,81880,5240,24200,11040,164880,144440,136080,105040,85200,138760,NA,NA,158120,138440,61640,26000
"G",215680,92280,NA,177520,3320,13480,2160,143440,137080,146360,149520,5040,15400,3440,90360,81000,113800,128000,87720,210760,4360,171720,34160,29000
"H",243480,157280,171240,51960,29080,110240,31600,13040,143760,118440,100920,128080,149840,146640,2360,4520,150640,193960,NA,72240,NA,6080,47480,40560
"I",43480,121200,66120,47840,28480,NA,157240,6640,61480,155280,2840,141560,141400,134280,29840,111160,108200,143520,39600,79360,137640,22160,NA,16120
"J",12720,79960,NA,147600,170560,155080,31360,5200,125240,172480,26200,139600,12280,142560,5200,176080,154840,65360,8200,172960,165320,152840,216760,227120
"K",104840,152040,177320,88720,40400,155480,5000,144440,88000,4360,153880,136320,155440,154360,2960,136360,83040,NA,4080,155960,3600,6320,68360,14560
"L",175160,83920,164640,49360,NA,37240,168120,44840,124080,2520,7800,25680,26360,NA,142680,147560,NA,63560,2680,139160,121960,82080,209000,15520
"M",232760,169080,186880,213720,62400,168960,39640,165120,50960,172040,169840,2440,3920,133200,139880,100440,157680,153440,3080,NA,115720,197920,109960,64720
"N",62120,134280,49680,162960,155880,65240,193520,82680,66840,79520,161640,3720,97440,2400,2600,42800,149240,127280,192760,145480,47720,NA,166720,128720
"O",52760,76920,174480,NA,44080,26160,186240,NA,104080,63920,154480,155480,170240,162360,59520,NA,171080,137200,86960,155880,154680,131080,35000,146400
"P",227320,NA,70000,99160,234560,181280,217160,126400,75440,192120,113400,204560,230280,242440,106120,130800,190280,205880,95600,182920,NA,114800,NA,158240
