"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",14800,NA,231240,13840,91000,18480,79040,27520,9000,205800,18400,201000,241080,228720,7760,85640,14520,25040,18920,83040,11520,40720,240240,251360
"B",189600,4360,225680,169800,53360,13720,205000,190640,NA,126760,21680,215840,31640,172120,45160,8280,39680,31800,42160,164680,255480,112120,45160,240760
"C",82680,208680,39360,11000,32120,209760,10800,28640,59520,72040,46440,224400,17480,222480,145800,13960,20560,271320,252520,29280,163120,52320,212160,104960
"D",NA,6720,22600,206320,194400,32880,180560,201920,8680,9360,241040,139160,42400,218800,18800,74920,150160,17960,59760,195240,236920,284760,76160,273640
"E",277240,13720,139120,44680,28440,10120,214520,113760,15080,15000,18040,220800,30920,71960,13880,13120,245040,9120,11920,13840,242280,15920,30800,8200
"F",241240,12440,NA,148840,186360,214280,10600,116200,51520,11080,50000,22120,232680,144920,187200,216800,155160,243880,NA,NA,232960,217720,139840,11960
"G",235040,130600,NA,207600,14760,42200,13080,206680,210800,202960,238160,10280,46960,12360,40240,159280,47400,261840,214160,212640,19440,268080,9880,12520
"H",257200,196800,213840,47160,56760,218000,19440,19360,195440,43640,44480,105200,90440,140680,14120,18480,252240,91680,NA,21200,NA,13080,83680,27960
"I",13200,47200,73280,45160,10000,NA,210320,13400,131440,219280,15640,198200,227200,203360,129040,220960,47000,86560,87040,177880,211240,15080,NA,10480
"J",10760,106600,NA,208720,150440,215200,44240,13600,219800,222480,13040,189360,16680,213320,13000,244720,164760,91680,22680,189560,87960,218080,208160,295960
"K",136440,188920,216360,23040,35720,219760,11280,208120,42040,10520,253240,195800,236320,203560,19040,235200,212400,NA,28880,207360,11160,10560,75120,9360
"L",49480,48200,213760,29960,NA,17520,240720,105560,219640,16320,11160,44480,22960,NA,188440,89760,NA,79400,19720,213280,104720,68520,235160,11320
"M",192480,199360,197320,153160,132200,221800,16560,198640,15360,233640,238760,10440,13320,205840,200640,203240,241520,287640,24000,NA,216200,285280,49320,48560
"N",21280,206080,10640,188160,198080,117680,188680,174320,45520,188760,232800,14600,175160,13480,14840,30840,236080,228520,256840,200040,62640,NA,54880,92280
"O",89000,30480,181160,NA,28160,11040,201240,NA,174840,34760,207040,84680,216960,202080,50000,NA,212520,236480,162800,208080,189880,249920,14200,46880
"P",213600,NA,13480,11200,173160,199280,194280,43760,24640,205440,25600,185920,216360,92920,41880,120760,208960,207400,12560,79920,NA,31360,NA,194920
