"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",37462,38598,44087,37093,38999,35726,38188,33367,38350,37492,30954,29885
"B",44143,19010,24105,27105,26420,23576,26089,23571,24547,25825,23187,28060
"C",46098,21900,29942,31620,30506,29707,28267,29113,27555,28977,31204,32363
"D",45985,26100,35693,28444,37645,32296,35312,34169,33178,25807,30952,38279
"E",46209,40198,40883,43611,42053,41220,41057,39504,41423,36758,38283,33936
"F",52710,34922,44753,40166,43855,52688,37740,41312,43934,42419,40133,34905
"G",45156,40457,48397,42452,44579,45927,39888,47493,44654,41792,40825,36404
"H",37340,50868,42692,47173,43285,53842,43345,39629,38890,42790,36656,37789
