"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",400,NA,91000,1040,4800,880,6280,2520,560,112080,1280,132040,135600,88920,960,131080,4360,3320,3040,145120,1160,1680,145280,101440
"B",26280,840,134080,12800,11840,4160,77880,84960,NA,37880,4640,82720,7320,105480,6320,1520,9360,2920,9200,81920,77960,8960,2160,134840
"C",48280,130960,5000,1480,6920,93200,2560,6400,17560,15200,7200,102240,1640,102120,165120,5280,3360,78400,131080,4880,29240,4560,102400,107920
"D",NA,920,1240,147440,67120,11280,127640,116680,1160,760,79360,141480,3240,86600,5480,87640,45200,2200,19320,158200,69960,82320,7720,103720
"E",97800,760,22440,6400,5240,1600,101040,31200,2920,2080,5000,90400,6600,19560,2160,6040,79080,1040,1320,4480,86640,4120,2840,520
"F",124640,800,NA,148760,96280,148880,1680,75280,21160,960,14000,2800,67520,175640,148840,146200,80880,104320,NA,NA,146320,133680,24840,920
"G",77360,55560,NA,99320,1200,15480,3720,81280,64240,88200,82960,1760,10200,1400,5760,88320,3880,81440,112600,102120,4960,103360,960,880
"H",155480,99160,114440,11320,26720,178640,3040,4280,131040,3000,1880,129680,101680,147920,4960,3680,74160,40960,NA,4000,NA,1160,10200,1560
"I",1640,24680,19080,6680,1320,NA,73480,1080,56600,72960,2680,68200,87320,78920,32600,156080,4640,100240,22240,84600,112280,2320,NA,680
"J",960,34800,NA,143000,165840,81760,14400,1800,94120,89240,2480,113440,3560,87800,2800,70720,142480,48280,4960,115320,81120,74440,90120,87720
"K",22120,126960,83480,4680,7720,64640,1440,74160,1440,1000,66160,61560,70720,98280,2600,103040,82200,NA,5840,58360,1480,1320,14360,680
"L",23840,11600,77240,7480,NA,1360,101240,43880,78840,6440,1040,14160,8720,NA,61560,54120,NA,28640,5600,65880,122800,18760,90200,440
"M",176760,112280,53360,129800,80040,76040,3840,82160,2320,96200,66080,4960,1120,106760,62640,129480,113920,86200,7800,NA,147520,92280,22400,3960
"N",2040,130160,1520,144160,84760,50960,67480,95920,18760,113640,88440,1320,90040,3800,5240,7320,68120,144480,73800,68240,20120,NA,20200,34360
"O",6400,8600,82640,NA,15800,1360,87320,NA,89160,17560,85720,63600,103360,68600,22480,NA,66560,148760,45280,61480,61080,140480,4240,12040
"P",80840,NA,6200,1880,135840,63960,138240,12800,5920,89920,4480,57240,62600,104720,8960,49720,119720,93200,880,67280,NA,9200,NA,70600
