"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",28,24068,17755,23232,22973,33714,33422,32637,23054,31582,28115,32994
"B",25,80,90,107,99,105,135,131,151,162,203,18093
"C",14,54,99,38,118,170,490,1441,3501,5167,4144,21672
"D",9,46,28,41,34,266,927,2853,7191,14077,12537,26897
"E",4,16,52,98,159,533,2445,6558,14114,18391,22266,22704
"F",10,34,80,158,226,1609,3118,6938,26279,25870,29386,30153
"G",26,99,137,193,471,859,4879,12418,20436,31999,33816,19499
"H",33,23063,45174,25260,40257,38046,41288,33604,48161,36295,40645,25250
