"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",180067,103090,199281,138643,171290,199897,259454,184412,187489,160786,158247,159767,163392,123671,184039,152454,208645,166886,208670,188045,173539,115331,108839,106207
"B",98213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177440,287,207,343,193,277,205,239,381,197,173,103045,98495
"C",104426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137101,217,145,133,135,109,101,133,169,141,179,95174,118427
"D",100592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130384,209,123,139,107,83,87,113,151,149,173,77040,78799
"E",111494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166972,241,159,163,89,117,127,141,169,163,245,71904,65977
"F",99966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99759,273,181,151,167,1719,12353,17495,25384,15860,15840,83799,73764
"G",124308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158002,331,247,457,2277,68110,70355,152322,118157,142299,94431,151379,83435
"H",60384,68871,154377,138464,111272,122508,33112,142013,156687,189837,164844,132016,147947,119650,123799,147574,93483,163501,98191,160684,97723,138146,132232,105716
"I",128380,231,219,953,12419,57588,136304,151005,147364,194725,193967,172764,285,385,1297,18095,105603,183571,182903,199217,169752,162479,177941,143846
"J",102265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,155615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,144386,136602
"K",97968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,170764,117690
"L",64787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160302,102368
"M",70302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,179250,96722
"N",141763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118872,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164406,81902
"O",74329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187003,82389
"P",86384,175658,118508,210897,79977,121567,137060,173939,128955,161144,130490,135985,90154,103031,179199,194743,151054,127539,137237,115750,101533,92268,138643,95466
