"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",18992,17997,14651,15107,35016,18072,18418,17246,11777,11549,17606,14050
"B",32738,577,5455,6582,9034,20561,20844,14527,17616,18254,19691,28938
"C",31408,2726,9928,12294,15400,22629,18919,21791,25527,22265,20246,29155
"D",31680,2776,15638,15873,19213,26352,18593,25324,26954,26881,25269,27787
"E",34317,2772,14947,16176,23150,25711,19367,26161,27617,23955,25676,27800
"F",32412,3828,15370,15832,19034,27251,22203,26591,28022,24498,24779,29129
"G",32978,3286,15045,15988,22346,26957,22022,24284,28850,24331,24088,24073
"H",34155,32085,30246,30540,29281,31947,30863,30551,32093,28996,28209,31066
