"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",680,NA,136480,1080,43400,800,23680,920,1000,158920,1320,95360,213480,146480,62800,224240,1360,1360,1160,166280,2320,1240,146080,137640
"B",112560,111960,133840,112280,68280,1200,132080,146840,NA,117120,1640,139680,2080,143440,3320,74840,2200,90040,2040,114800,128720,13800,1200,130000
"C",73040,122280,97760,1720,1520,119600,1560,1920,19440,39480,82440,134080,23640,177800,125920,1680,1480,126480,175240,1920,82120,2080,128040,38920
"D",NA,64440,38080,137840,136480,11920,110920,144240,58960,1320,121000,101960,143200,131760,1800,149000,99200,1680,87120,152560,115800,121960,13000,104560
"E",149680,1360,86520,3240,1800,1720,162520,94200,1560,1280,1360,115560,2960,59920,1920,2120,144960,1760,1880,1520,116400,1800,107800,22720
"F",130200,1680,NA,136440,116920,133880,1600,135440,51080,61840,4880,1480,183320,128800,120280,166800,135400,127400,NA,NA,111560,144160,89520,880
"G",151760,131640,NA,153440,87880,3760,1560,187360,123040,190560,123560,1800,3520,1960,62480,130640,55120,138360,144120,105600,1600,141720,1440,640
"H",119480,122920,170480,2840,25640,129240,1720,1960,107280,96640,72120,103960,115720,140800,1840,2120,160120,84520,NA,4600,NA,55040,20560,760
"I",840,97000,39000,13600,1440,NA,153440,82920,82760,160680,2040,110640,191120,109840,87480,177880,85400,87160,48280,125200,117400,2120,NA,1120
"J",29840,70200,NA,129320,155760,106560,4440,2120,125440,132600,2040,101720,2280,147560,2040,124720,98360,53520,1520,146560,74840,117800,131640,132680
"K",73280,147440,134760,6200,6680,110960,61320,192840,89320,1640,143720,132680,179560,134440,2400,207040,138240,NA,1840,126920,36040,102360,48880,1160
"L",48920,4000,134080,2040,NA,5320,172440,86840,144480,2080,1680,3080,4000,NA,118160,140120,NA,44400,2040,168280,101080,54280,169640,1200
"M",101240,143520,131160,163520,98720,137600,2280,187960,2480,219320,108080,1600,33400,163680,183800,228880,161160,156720,2360,NA,122920,204480,40720,1080
"N",800,111680,1840,133920,116400,79920,95320,110880,14720,150800,165520,18320,152760,2160,1560,2360,96880,117200,144080,135560,22120,NA,88400,64440
"O",23920,1160,129480,NA,1920,1680,136000,NA,127640,2400,139760,71560,159760,147560,22400,NA,112680,100600,102080,128840,121320,185960,1320,37520
"P",128840,NA,720,800,80480,96880,166800,46920,1320,191720,24280,114680,140280,51600,2480,93840,122720,139840,1440,92760,NA,1560,NA,89200
