"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",560,NA,245800,1560,46960,24120,73120,32960,1560,248520,4880,166960,288520,315000,1920,106600,20040,17120,14920,109360,1720,14800,199280,233400
"B",52000,1320,210680,115280,21320,10000,249360,223680,NA,53040,4440,218160,81240,191520,84400,2080,48840,21360,21960,146680,253360,39120,15400,231840
"C",103400,167640,34280,2680,10720,285720,12400,89680,55800,91520,43080,207800,4200,289120,118600,18960,76920,275640,222080,60840,129040,64000,247560,87040
"D",NA,1760,2840,284000,244000,11200,164120,185800,2000,2240,275400,130360,47280,253840,8600,129440,159680,71760,72280,212360,256440,294800,20560,243080
"E",324080,2400,104520,112360,101240,3120,232560,125480,67120,63920,63520,267800,121040,139480,4600,55360,279600,3240,3240,32640,307880,6400,13760,1280
"F",255600,2480,NA,136440,248960,262960,4720,129480,31960,3200,123920,87240,340520,160520,155400,288560,147960,284200,NA,NA,304800,189560,103360,1640
"G",349920,74800,NA,288680,3160,125120,63360,367320,244400,290400,240320,3960,148080,3280,42760,193880,51080,343360,234880,278920,85160,331800,2960,17840
"H",216760,288120,192800,59880,54400,329840,9040,95080,155880,44320,45400,174040,162480,153920,83520,87400,292440,118200,NA,6640,NA,2800,103720,4880
"I",2640,33320,29240,98320,2800,NA,281120,3000,166760,275440,80240,232880,347960,307080,153600,244040,42760,121760,122680,188440,286080,6400,NA,2000
"J",1440,49400,NA,319000,118600,265680,89000,5120,262240,264480,4720,164440,6640,308640,16360,225120,131640,42560,26480,156960,119120,214560,322160,246920
"K",115960,208080,213200,7120,14600,257720,4080,331800,37600,3160,266800,221240,269440,226720,79520,258280,210800,NA,108840,221320,3040,2880,105600,1960
"L",35240,10480,270520,88040,NA,4440,311960,149880,165520,87640,3080,118240,7520,NA,214200,104160,NA,136240,93920,208840,159800,101840,266200,1440
"M",166040,301320,227880,126280,198600,262080,5920,290600,6640,224520,224160,4360,2960,279400,241880,203480,262600,314360,117120,NA,256640,335280,28240,59440
"N",20040,228920,3640,247080,220840,140440,270800,244360,23240,198840,194000,3040,263720,80240,54120,93440,228720,238880,207080,235000,101240,NA,71520,29920
"O",71720,72400,146720,NA,104000,3280,238560,NA,192840,32120,237600,98320,299680,268640,47520,NA,215600,268680,173080,222240,231280,319480,46120,34080
"P",303400,NA,65280,2320,121520,210240,264040,16480,34040,243520,6080,229600,252720,111920,102480,133160,246720,265280,2360,94880,NA,10560,NA,128760
