"","11","12","13","14","15","16","17","18","19","20","21","22"
"B",NA,162240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,157440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,164480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,161520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,158400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,165200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",170720,163360,161120,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I",171720,165680,168040,153680,151600,134960,116280,114680,103400,79920,35920,11400
"J",NA,161840,160160,152720,145320,130800,123720,118320,103360,82880,31000,18440
"K",NA,169560,169240,156240,141760,135920,118640,106840,95080,76080,30200,16240
"L",NA,150560,156400,152480,140200,120720,114040,102360,93840,69360,29240,14920
"M",NA,166680,145720,142200,126680,119200,105840,96360,86480,64840,25360,2160
"N",NA,149360,137880,124280,112120,99920,91720,83280,74080,49480,10360,1400
"O",NA,145640,31360,23520,25360,18720,22080,18360,15000,8960,3480,1560
