"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",18433,23670,21870,36553,20942,40618,21635,36324,21910,25532,16001,19395,11938,21974,25500,41083,21124,25785,27153,28559,27039,29360,22669,17380
"B",19271,68,64,94,44,80,46,100,56,54,58,31643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14544,22436
"C",16987,112,110,134,62,146,98,80,112,116,136,41893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16809,26844
"D",13791,174,116,322,54,156,114,322,70,362,162,61656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17759,28812
"E",24282,716,904,978,1016,496,794,984,956,820,874,37892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20392,19028
"F",17946,11529,13777,20855,15775,7936,16104,15823,16540,17180,21429,37175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26202,27758
"G",34476,30814,30629,36742,44257,33063,32886,33726,34622,32169,38395,49576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28278,26533
"H",19636,37357,33395,54527,42076,51505,44018,49629,36710,50100,46666,53652,30930,40926,41747,41079,22233,45193,26463,32712,22077,23979,20893,27732
"I",30145,42131,38545,53485,48992,34413,38543,49113,42511,53256,42951,50263,36785,47096,47457,42664,12621,37309,25032,49345,28318,50418,23642,39143
"J",35808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17569,33839
"K",32589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22386,37564
"L",34156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18138,30229
"M",38105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26690,41529
"N",35165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21172,31505
"O",30161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18659,37930
"P",23178,39277,21784,50752,38033,46203,39826,48614,33180,57072,46102,42605,28932,43831,40667,26917,20109,48733,21658,54100,29900,31478,17641,34843
