"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",168285,139988,319664,228579,333013,263852,282044,222991,255009,235561,294516,258512,246766,246347,295096,250841,287157,379476,342653,300547,225396,150054,136310,139914
"B",138747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154251,108989
"C",99579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113607,99161
"D",139067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114176,125467
"E",140672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134500,93620
"F",138447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126053,93450
"G",133855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204221,102015
"H",126203,154302,184334,183053,274116,131290,216729,120622,210188,143726,173312,173654,164707,131361,224543,165551,148339,119142,215220,165899,140102,94374,186941,105852
"I",245677,327,343,2051,22555,131540,214983,152558,236923,166798,207543,235014,501,415,1631,17948,117306,161588,201519,205675,161447,129790,172897,154312
"J",234383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127533,337,221,1603,13615,102753,62998,195045,180604,159726,96205,148406,116071
"K",231222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,306138,273,273,1495,29164,85595,198280,163521,241895,155229,201310,195595,206092
"L",211403,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218176,271,171,575,13225,66421,103122,159360,194148,125109,86030,160815,174823
"M",135135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161071,273,211,449,1625,27905,35224,75095,82533,57453,43682,186068,188713
"N",150448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145807,221,165,369,571,7236,6804,28431,24046,24493,12433,206137,148991
"O",153232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191577,239,233,263,243,355,227,749,707,731,437,178951,167968
"P",138879,120780,205763,221004,207806,224440,153228,216033,189739,175720,203679,174954,187105,195570,217985,210463,141033,150738,205138,204250,71467,80171,182518,149857
