"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",880,NA,171320,22040,44800,27720,39520,31280,960,162200,12760,96760,110800,164240,880,38240,16480,19400,13000,17680,880,6280,92360,107640
"B",44560,1080,104320,32960,680,2200,116480,64560,NA,21640,1200,98600,13080,104360,19800,560,13720,840,21320,79240,125680,10360,4920,106080
"C",760,80920,640,1000,17160,111960,4040,14160,8680,22840,1360,127760,1160,134520,38240,5680,1360,129160,102120,5560,13720,3840,102640,1240
"D",NA,440,520,65880,109320,1080,89840,91560,760,840,142560,22480,1080,75240,880,600,4720,1280,920,52440,104120,69640,1440,76320
"E",87720,520,720,2480,960,800,98560,1280,840,1160,1240,88400,1880,1040,600,920,55120,960,880,1520,97040,1360,720,320
"F",50680,600,NA,29840,17680,48680,840,1240,800,800,1040,1160,76240,520,24680,36720,7600,81240,NA,NA,140240,9360,2040,560
"G",98960,1200,NA,77560,480,880,1200,79080,97640,73640,93040,560,1080,360,360,22080,760,49280,1080,164240,1160,64680,520,720
"H",42640,97680,90720,1040,840,680,960,1400,75880,880,800,640,560,800,840,1160,96680,640,NA,640,NA,720,2120,1200
"I",680,400,560,920,520,NA,101280,640,1200,75760,1160,60480,38520,82840,800,10080,920,640,720,760,36720,1160,NA,720
"J",360,4560,NA,640,31040,80160,1040,800,51400,77720,1000,60720,960,10240,960,90800,119000,640,920,49040,680,91400,107960,87880
"K",3880,18360,60800,840,760,9480,840,60960,760,920,72040,32160,75000,38560,1040,50640,1000,NA,920,51120,720,1120,2400,680
"L",640,2120,108160,1600,NA,880,70320,1040,71280,1320,960,880,760,NA,55720,1160,NA,1400,1120,73320,1120,1280,104760,440
"M",41320,101640,115200,18560,3680,75080,1360,125040,1200,100920,98840,920,600,70760,81720,920,64960,80200,1400,NA,98880,82560,1040,4440
"N",2440,37920,960,58120,104400,9160,74320,5880,16160,9840,96840,760,2040,1240,1080,2720,105760,33800,71160,89080,46560,NA,480,640
"O",12480,11440,82120,NA,7880,1040,78160,NA,17640,8240,103640,1000,64800,99560,1240,NA,106600,30480,5240,103080,90760,45400,2600,480
"P",133400,NA,2760,720,96040,112840,58960,720,4040,89200,920,78600,99840,26360,11680,24360,119680,122880,800,28960,NA,14000,NA,77040
