"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",44920,NA,110440,84520,106680,90240,92560,95160,45400,154960,90720,88240,108680,143080,149640,174400,91960,93280,90240,140000,62680,87040,132280,114760
"B",88200,138520,116920,93760,88240,97840,184320,98040,NA,94760,94520,163440,106920,104440,108120,81320,101400,73000,96760,93440,120800,95600,94600,115560
"C",83200,148480,71320,97400,113080,129800,106240,111680,104960,99840,179000,171840,75440,139640,155320,106400,108520,161880,159760,103280,96200,96280,126880,115760
"D",NA,66920,74320,112040,173400,91640,177360,177600,51960,55080,177960,176600,178040,141960,103480,97200,106800,105360,89120,108240,160560,166600,97160,112800
"E",159080,70000,94200,115080,111520,56880,181120,112240,100760,98160,110640,194600,109800,109640,89160,99800,183880,60680,81480,105840,109360,96920,72520,80560
"F",155480,70760,NA,178640,106360,102240,102320,102440,95920,174600,106960,103720,163040,131000,131920,116720,103320,141120,NA,NA,109560,97960,105960,79640
"G",134160,95040,NA,188400,59480,105200,106720,183400,159560,176200,176280,89520,107720,53240,92800,106160,177280,129920,101720,113920,97160,110400,85040,84760
"H",159040,136680,159360,115440,104320,105760,107720,105560,159000,184760,182520,99120,125160,122320,103520,107040,162320,188400,NA,91440,NA,49760,99720,87080
"I",89640,82920,94840,104440,86480,NA,170760,55720,101000,155680,102160,197320,189880,183080,104200,119360,148880,169120,104400,107120,130520,98760,NA,36640
"J",141840,100240,NA,107680,181040,152800,103320,98320,180120,175360,90680,191720,97160,126200,102040,168560,166040,101560,100360,174320,111120,98400,170520,134480
"K",88000,101920,144080,89280,102560,146120,170880,152880,181080,51120,181400,177960,173120,180040,104480,139760,109280,NA,103520,152160,169040,73360,100680,40200
"L",118200,97080,142520,100400,NA,76360,170480,100400,189400,100760,76520,104960,97560,NA,159160,197600,NA,102120,101960,153080,95720,109680,164360,39000
"M",121400,128680,103680,159120,106000,164200,95040,145360,79200,163360,175400,90240,49840,119960,173920,102920,126440,164200,96080,NA,95760,156520,93840,85720
"N",89240,92520,79560,100640,120640,89880,164160,97720,94400,91320,155720,45800,97760,95320,97000,102120,148520,94560,136560,161040,92040,NA,88160,72080
"O",72440,92960,138200,NA,102920,69960,122240,NA,85680,90520,166240,167720,138720,179400,92360,NA,154760,100200,87960,140280,147040,99760,94800,54280
"P",113160,NA,84520,70880,167360,132560,84800,72320,87920,107240,59520,149040,147280,154640,91480,94520,110760,157720,67040,85200,NA,93080,NA,64000
