"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",218320,210840,221880,218400,226880,227480,217600,218880,217520,215840,215480,215480,217160,228400,229560,216320,241200,233720,219120,217560,223480,217080,230560,221520
"B",178720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14320,35960,11560,41520,13640,42240,14080,45080,10920,43080,14440,222520
"C",216600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57960,53200,58440,53360,60360,55080,59920,55760,54640,58200,58840,220800
"D",210640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85800,87600,80360,77920,74600,77480,82000,78040,94160,96680,91920,217320
"E",213560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162600,180480,146640,149560,136120,170000,144240,156160,143360,184480,153640,214640
"F",216400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192040,190520,192000,194240,198000,189880,189400,191120,202600,202560,210600,218760
"G",210440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,199440,217440,193600,199440,193240,192400,207680,194640,198280,209040,219680,225440
"H",220760,218320,219680,207800,201520,195200,196160,207040,198520,207960,194480,192240,207960,215400,205120,209560,196640,199120,206480,195640,199040,200520,217400,221120
"I",224520,231560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216000,216400,204640,211400,203520,195640,195160,198120,211880,221400,217080,223880
"J",215840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204800
"K",213960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212280
"L",233560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226720
"M",234440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220080
"N",226080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227000
"O",220240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,234600
"P",221200,221920,225760,220680,211400,220360,214400,272280,226120,301360,250040,240800,266880,255000,227320,229720,219080,218800,228280,210080,215480,209880,215600,224640
