"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",23995,22624,22684,25343,24512,22981,23717,23144,24574,24040,21460,25603
"B",25789,7,27,46,78,287,21142,174,225,297,356,25546
"C",24438,20,102,308,1241,4002,21030,2320,3214,3782,3607,23468
"D",22965,26,448,2070,5782,13689,23652,11340,12260,13111,13848,24635
"E",25950,40,1407,5537,16244,22589,21439,22815,21688,22645,22728,24146
"F",27208,74,1724,7261,15586,23840,23280,19947,20870,21753,20602,27351
"G",26828,72,1477,7616,16409,22486,24946,20190,24494,20701,20729,24875
"H",28126,24375,25281,27455,26769,27279,28395,27048,26346,25853,25393,26068
