"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",327480,296160,308240,319040,273680,266640,305120,295320,268120,293720,294120,249120,310440,278480,272360,240600,256840,225120,194160,257960,233920,283920,239440,283200
"B",319320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215160
"C",241200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212680
"D",242960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189760
"E",226280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,158480
"F",215640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,152480
"G",182320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164400
"H",221160,282400,283200,237400,242200,240880,260760,244040,219000,238640,219040,215520,196960,193920,265080,206920,230000,262840,248920,236720,245160,219320,229280,181080
"I",191280,288840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221120,13760,15160,16120,24320,42480,194080,241520,190520,254840,209760,163600
"J",249960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268440,28560,21440,22880,21240,26080,30240,38760,81480,167560,206880,163440
"K",247680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302840,25160,21800,25200,27320,25360,30920,56560,145000,198040,250320,209640
"L",271920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274680,24440,24520,26560,30440,29920,52800,150680,258400,247960,230840,223760
"M",264200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,312120,19960,21800,25960,29560,35800,155520,223160,229160,251200,264600,264880
"N",319200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,298800,20160,20680,27920,37600,49600,182200,260680,288560,282560,319280,239240
"O",285960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239600,15520,20680,25960,37720,54920,196120,230120,276400,292400,262600,225920
"P",339000,375000,324480,326080,296080,252120,311280,244240,253120,252240,256680,263520,266960,272120,208480,233560,233960,284280,244840,187480,266240,315160,303920,302880
