"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",1360,NA,194240,1560,153440,1640,162600,2400,1280,188320,1760,186320,205440,175000,2240,145560,1320,2080,2080,114680,2160,1800,172840,184400
"B",201720,3240,185640,176040,98840,2120,187080,199080,NA,175160,24280,180240,3240,180680,65600,26720,84960,58560,101080,179320,203720,142560,21280,214880
"C",99680,190560,47680,2400,30040,185760,2680,2800,147320,160640,72080,187880,32320,180000,178640,2200,2280,183480,188320,3160,185280,100080,196880,113920
"D",NA,2280,52880,199760,194000,124880,208240,209400,4440,2040,181560,182960,78960,181280,2200,124040,179960,2560,138600,213280,183160,201160,173760,174920
"E",198280,2080,169640,90000,3160,2440,193480,179360,2360,2000,2120,189840,2840,158800,3960,2840,182960,2640,2400,2400,189040,3120,67560,2040
"F",197160,2440,NA,198040,190320,195840,2440,184720,154920,7720,110920,2160,183680,180600,197480,183280,185440,198840,NA,NA,180120,205400,193080,1000
"G",204000,188160,NA,194000,4840,74800,2080,186000,178880,182000,187600,2800,105280,2520,65040,199240,76240,176960,179760,190080,2720,183840,1680,1120
"H",253000,184000,190600,101280,173080,195440,2560,2680,199680,76120,73920,165520,164440,179200,2800,3120,178800,172400,NA,103080,NA,9600,188560,2040
"I",1920,76200,171000,117360,3000,NA,183000,15600,180320,184360,3040,175520,187360,180960,176960,193800,72160,151240,175240,183400,195400,2640,NA,1640
"J",26880,180240,NA,201960,204280,188000,100480,2960,184880,182840,2800,194280,3080,182880,2920,172600,185200,158760,3120,198600,159800,184080,188880,180640
"K",223920,194240,185280,103400,149440,180200,10840,178280,71120,2360,175520,174640,178920,187920,2840,176160,172840,NA,2960,169120,5320,18200,180240,1720
"L",93040,179360,171680,3720,NA,45200,189600,173480,190440,2400,2720,115720,68600,NA,168960,166440,NA,157560,3000,174080,183960,176120,181120,24400
"M",247280,201920,196880,194120,189080,174600,3400,182840,4240,193160,176600,2480,29920,184200,170280,178160,177760,170160,3200,NA,192480,178360,194560,141280
"N",2640,213960,2720,201120,199200,175400,177640,172360,154520,176080,189520,17120,174400,2680,2440,3320,167800,172480,167480,171800,151080,NA,171400,190960
"O",219520,6320,191080,NA,3000,2680,187720,NA,168960,123320,183240,171440,183520,167720,154120,NA,167800,170440,191040,172160,171240,174800,2480,99520
"P",214400,NA,1400,1400,196480,167400,182400,144120,3240,171160,84200,169640,166160,161280,124080,179000,184120,175080,2160,176840,NA,134240,NA,210880
