"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",127,14879,14672,14717,14443,13685,13994,14419,14354,14756,14935,14854,15089,15450,14225,14343,14326,14390,15293,13824,14697,13796,14935,14309
"B",65,92,56,1002,773,973,1093,1265,850,49,536,117,119,80,72,102,27,76,103,37,90,106,134,15515
"C",56,50,138,533,1006,1108,1025,1213,1358,1311,1010,1192,1256,1202,1773,1273,1093,1265,1150,1049,536,117,119,13449
"D",121,7901,8179,9806,10371,10692,11648,9767,11210,10805,10301,12433,12547,10912,11408,11075,10412,11353,11208,11024,10574,7750,8080,13361
"E",99,13653,13241,13852,14480,13604,14138,13764,13660,13850,13206,14302,15535,14807,13961,14652,14486,15176,15194,15509,13847,15314,13810,14883
"F",80,14750,13421,14471,13390,15129,14094,14094,13784,15293,14821,15208,13514,15482,13921,14833,14933,14074,15088,13914,14580,13659,14051,15043
"G",64,14642,14807,15249,13574,14080,13941,14919,14113,14056,13732,15287,14578,15334,15234,14616,14316,15121,14352,15516,14492,14375,14737,14773
"H",134,14816,15008,14868,14115,15414,13862,14878,14317,15471,13772,14091,14641,14381,14767,13342,13996,14918,15057,13401,14307,13945,14310,14191
"I",106,15363,14816,14304,13659,15233,13773,13806,15062,13832,15289,13817,15432,15063,14087,13723,14024,14057,14622,13569,15354,15093,14778,15246
"J",134,14075,15202,13963,14157,14142,15311,13824,14513,14184,15185,14255,13946,15283,15183,14327,15349,14568,14501,13385,13628,13649,15515,14935
"K",120,13451,15297,13618,15311,15149,14044,14790,14024,13887,15195,14263,14082,14608,15272,14686,13369,13768,14545,13845,15288,13698,13812,15090
"L",87,15459,13678,15037,14599,14029,15280,14657,14602,14840,13759,15088,14795,13864,15440,13826,15123,14604,13467,13814,14387,14803,14299,14237
"M",108,15484,13577,13882,13787,14034,14994,14229,15504,14587,13967,15094,15061,14449,15301,13966,13820,14421,14943,13906,14136,14031,13785,13892
"N",83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15280,14173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14330
"O",94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13942,14008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13452
"P",90,13660,13797,13984,15230,14373,13904,14732,14334,15158,15256,13765,15179,14974,14489,15015,14327,14516,13423,13862,13424,15533,14077,13500
