"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",360,NA,120280,8680,67920,62880,78720,66320,1160,154640,56520,107400,126560,119800,1080,43480,57920,54960,58240,42520,1000,29600,59400,103680
"B",52520,720,66480,50440,20080,51600,125400,92120,NA,66840,42720,113720,63160,91120,58400,1360,64160,1560,57760,95480,109840,49000,37200,97280
"C",25520,85160,880,30480,50360,99960,50960,62640,62520,71200,3560,102080,2240,119080,64680,56840,57520,114880,107520,62240,67720,56000,103600,23880
"D",NA,800,1080,88120,112680,40800,93280,88640,1280,1400,125600,72000,3560,102000,48280,37240,58240,52560,25400,88960,94720,115160,54520,110920
"E",136440,960,54840,56160,55560,1520,114040,69000,59200,60280,62320,103320,57960,59240,21960,61240,108960,1640,2000,56320,90480,44440,1400,800
"F",104400,880,NA,68840,63440,81520,43240,71600,44320,1600,61320,59200,108560,64560,78000,91800,81280,93880,NA,NA,40520,82080,71720,39600
"G",125200,65360,NA,99000,1560,56720,58880,113240,108480,108120,99680,23080,60760,1440,2560,84760,3560,100160,67600,51000,60720,108040,15560,50960
"H",90560,113040,83000,58000,59120,80560,51040,62040,47120,4960,4320,57920,38120,65000,50800,59280,111840,33840,NA,24440,NA,2240,63160,50520
"I",39480,1480,47680,58400,1640,NA,117920,1440,59720,107520,57400,105200,116320,103480,55520,86720,2840,37520,57960,71280,93520,47280,NA,1080
"J",1000,54000,NA,108320,66400,92840,64160,42800,87160,100520,27200,76080,43960,98680,51040,104880,63680,52600,58960,82720,35320,53600,122480,106440
"K",69160,87640,101720,21840,43480,105960,1680,101720,4600,1400,95160,92840,100920,85520,50560,93240,69400,NA,57440,109440,1440,1520,69480,840
"L",2080,51520,121240,59920,NA,2120,91440,63080,84800,59200,3120,55280,45640,NA,97160,41080,NA,54200,59080,92680,57280,63800,121120,960
"M",87880,124000,111120,65480,60520,94360,43160,92920,29680,90240,102760,42160,2000,88160,93960,64840,89400,91800,58560,NA,83160,137040,47200,65600
"N",51920,100800,24360,99320,91440,62600,109120,74480,53480,72600,93920,1440,74840,57400,56800,57560,116120,82760,108960,104360,59080,NA,27400,56520
"O",71400,63800,82560,NA,61040,3520,99960,NA,79120,60000,107160,38880,117160,115080,57600,NA,131800,94160,68080,112680,98560,90680,58120,1680
"P",127400,NA,65240,32680,79600,130920,106920,27800,50480,125040,4440,133480,124280,47960,60560,73240,79600,101520,2720,61240,NA,55600,NA,88880
