"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",45320,NA,81400,46400,71000,51480,64240,59760,32760,122880,65960,96440,82400,112560,67960,110200,60160,58760,57960,88800,44200,34280,72120,62960
"B",58720,33720,81920,70480,77120,69640,121000,89000,NA,71120,70960,118920,68320,85600,72320,75880,76480,69920,70800,73160,118360,47520,36240,60080
"C",70760,104000,57680,74960,73680,103760,63960,78240,69800,70200,97880,108240,69880,114920,109480,59480,68600,117880,107360,67800,76440,57440,93000,69200
"D",NA,51600,56880,101200,122400,81240,130040,114640,52120,44080,115800,117840,109680,110240,66440,84160,80440,70080,82160,92000,122480,110400,59040,102520
"E",157760,61280,76040,83520,78360,42600,126920,75600,68760,63840,68920,116200,77840,87000,76200,69680,119040,39720,76480,71080,127800,70320,66080,42960
"F",141240,60520,NA,126160,96680,94600,73760,81920,80800,79680,77400,74800,124720,103080,98480,93600,91560,105880,NA,NA,96160,93960,77680,49800
"G",181960,90840,NA,128560,60840,88920,80360,116480,124360,112880,115160,68560,90600,53240,94520,87640,112640,103760,101680,111520,79920,111640,64040,56760
"H",146120,141720,140560,87560,88240,99000,90160,73160,119160,113520,109840,89200,109960,114040,69920,82720,136720,113760,NA,90320,NA,60160,83080,67800
"I",70560,102920,83000,83760,76240,NA,150360,58600,87040,117680,68640,117520,132480,136240,85120,94840,109640,114640,92240,102480,108960,77880,NA,42640
"J",106160,83520,NA,96320,126840,124240,89760,81080,107080,116000,74600,112000,81320,119320,70800,127120,124680,90800,90760,137760,110880,98360,146440,155320
"K",96560,100040,129680,81680,82120,132840,107400,128600,130120,53840,122840,119360,143560,122160,79480,108880,97800,NA,94440,142640,96880,92560,102440,48120
"L",145480,85600,134040,83280,NA,85680,162240,95040,125040,82760,82200,90720,94720,NA,127360,122800,NA,91360,105320,143400,107360,86560,180320,52520
"M",155840,137320,146240,131440,100520,138400,99760,136600,90720,120000,137280,82440,67000,124800,132720,110600,117960,148760,107400,NA,99160,134040,104120,91640
"N",82000,114240,87080,117800,124440,101960,197800,103200,91400,106080,135080,62800,122080,99000,84120,97800,143760,107640,206320,151920,90800,NA,90920,85680
"O",97280,87440,146680,NA,98400,80200,198360,NA,106360,96120,149040,150880,176320,195240,103600,NA,164160,128440,125520,188400,153960,115320,80360,90520
"P",159400,NA,85480,94800,163880,158800,116360,97440,91160,140280,98120,158040,161320,162160,96240,98640,116360,139920,88560,113280,NA,94840,NA,88040
