"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",5160,NA,163120,20880,109080,51160,113560,72440,4320,196080,45240,91520,175880,188520,3560,20680,58800,70120,59440,20760,11040,44520,108440,161640
"B",155400,3200,138600,142440,41440,49520,206520,197280,NA,132160,45480,161360,50200,180440,65120,3760,76280,9280,71080,184240,187480,67120,47640,170360
"C",15040,111200,5440,23560,70640,185040,42960,57920,87120,95120,10400,155840,13720,187400,59000,43120,48160,183800,176760,61120,131560,52880,162960,15480
"D",NA,2600,6520,178480,185440,53440,140120,144840,4560,5800,180120,48360,11520,189560,55320,26240,148120,46080,31160,163560,173640,156280,53480,154760
"E",188920,9280,115960,68840,59640,6600,183520,149120,39280,40000,46200,183920,39880,111760,31680,44920,181880,5560,13120,46240,173280,35080,5480,2680
"F",144200,9000,NA,53720,184480,170920,35440,134120,64440,4280,69800,46640,180040,71520,138800,175920,166880,164600,NA,NA,1720,115960,94720,22440
"G",175800,86000,NA,183480,7240,70760,39640,187920,176240,177400,171480,17800,77080,7360,12480,167520,10800,175840,178600,4680,47040,174840,10440,27000
"H",121680,165480,122920,71440,98920,193560,54280,51280,129960,13880,12080,74120,30640,80760,37960,54880,182480,20680,NA,30720,NA,7840,66360,40640
"I",28440,6160,67840,69320,12960,NA,178520,5840,133200,180600,42080,176000,176400,176160,127920,180280,13520,24560,93760,172240,164560,44120,NA,4680
"J",4000,104920,NA,187040,72240,170240,78600,40760,177920,183880,32400,134720,48120,180920,39400,181520,91640,102120,64080,144160,26800,164760,173600,153880
"K",135840,159640,157000,28240,62320,178320,5360,193400,15520,8920,188880,177120,174080,163960,42040,169240,182680,NA,58880,180160,5200,2400,83000,4640
"L",9560,60160,172920,60440,NA,18200,174080,144240,170560,52560,17760,72920,63440,NA,181200,31120,NA,82160,56160,177720,66360,98280,176760,5640
"M",43640,166640,177520,89840,152160,184720,46680,186160,39000,180680,188320,36280,7920,187400,188920,179440,164080,172960,61240,NA,175640,169360,66800,67720
"N",40360,163240,23760,189720,173120,152120,200280,193160,89320,184080,160040,7560,183880,44080,41840,60440,178480,149160,193800,183440,98000,NA,20600,46920
"O",77960,51960,143640,NA,63800,13040,171760,NA,175560,88280,175160,30600,185040,183200,99160,NA,76040,175720,147080,183000,177440,175680,37840,9720
"P",178480,NA,45360,32960,89360,183000,175800,30960,64040,193240,20720,184920,176360,32120,76720,158200,175600,162200,14960,74560,NA,74720,NA,107480
