"","13","14","15","16","17","18","19","20","21","22","23","24"
"A",56360,59560,55200,62360,47600,61840,57360,57320,51200,59080,54640,52840
"B",46520,50320,49840,47760,45240,48400,47960,41880,35520,37840,58600,52160
"C",50920,52040,55280,52680,50800,51080,52480,53640,43760,47600,56720,58440
"D",49720,55560,54880,54720,50680,52880,54320,51560,48000,49680,59480,55040
"E",57360,61760,64880,64640,58040,59800,58360,56760,53640,54240,58200,55560
"F",55640,62920,62360,62360,59440,64160,63760,60560,57120,56880,55960,54480
"G",54440,63400,63640,66080,59400,64120,63160,64240,61480,59760,57000,57440
"H",57280,63320,64720,62080,59160,63320,62560,61920,56560,61480,58560,56080
"I",57960,58760,62840,62680,58080,60600,61080,62080,57800,58520,54280,57000
"J",58120,62400,61880,60000,61000,64000,62240,61400,56120,60040,57840,54760
"K",59080,63480,63960,62280,61280,62000,61800,59440,55400,60040,59320,54240
"L",54720,60720,62320,65040,57960,60560,61600,56560,52920,52240,57880,54200
"M",49160,51560,54640,55000,51000,52360,52440,52240,44720,47000,63840,55600
"N",50840,54680,55880,52240,51000,51920,51520,53000,43800,46200,57640,52280
"O",44240,48760,48360,47120,42640,45800,45400,45160,34280,39360,54040,53600
"P",51400,57640,53680,56360,53240,54360,53880,52480,46200,54440,50360,49120
