"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",139640,NA,165360,146680,185520,167760,185520,175440,110720,202760,160520,191600,192120,194600,140720,201520,164840,158040,156520,177280,139960,152320,173960,177640
"B",178160,135560,171080,170480,171320,160760,208600,201280,NA,184480,175560,199280,173360,195280,182600,148720,177680,172720,174680,179600,191400,191200,160440,179080
"C",181480,194240,170080,143400,176520,209280,154160,189080,182600,192360,196160,208560,169240,207160,208440,152880,177120,201720,209640,168960,179120,172040,176440,161800
"D",NA,144360,171080,196960,200600,183520,212080,220080,121000,112280,209840,210240,192440,211480,166720,198120,199920,168360,190240,202360,201880,190800,171600,168280
"E",224000,173160,195120,182720,185240,112160,212200,193800,168240,168520,175560,207800,181560,199440,176520,157520,218560,110400,148720,153040,197320,156760,168640,133080
"F",203280,164080,NA,206120,194320,200680,158880,196880,188480,151640,194960,178600,208000,218080,205000,203400,197440,199920,NA,NA,191000,190760,182320,139600
"G",207760,195120,NA,208680,131400,189040,168440,211640,209160,206880,213960,138560,189880,122160,187160,189960,190200,201120,208920,203360,172960,194760,138040,145480
"H",215240,205320,212280,183520,184680,203680,169480,181200,211680,198200,200240,202400,212000,216160,163520,177480,208120,204800,NA,182400,NA,132800,185480,150360
"I",155840,190880,185920,192120,152200,NA,206480,131240,200200,203840,169120,207560,210000,205640,195880,194360,182200,207920,186680,205000,203440,154120,NA,117480
"J",147720,195000,NA,204240,210800,210560,189560,168840,210800,208960,171960,217080,171920,218400,151440,201000,209440,185680,161080,207200,198000,185920,198760,195200
"K",189840,193600,192920,176160,182960,198600,155280,205360,195120,110640,210160,203240,214240,215080,177320,200080,203760,NA,179560,217080,146320,149560,184480,112880
"L",186680,177800,178800,176640,NA,171160,207840,188760,209520,167480,145840,194240,178480,NA,204000,202400,NA,187960,166280,198440,185560,183720,194600,125440
"M",192160,175360,169040,185040,192560,203600,170080,208360,183960,212880,207600,149120,108720,211880,206440,199760,207120,199640,168840,NA,181160,194520,168480,153600
"N",166600,172040,129240,199240,205160,194640,200920,204560,182720,210800,214840,114760,199720,162520,152840,194880,202080,189240,201720,195200,171800,NA,176440,168160
"O",173640,166080,197160,NA,182880,119240,210120,NA,195680,174480,207040,210720,205560,197120,169280,NA,205040,188360,188160,190520,178200,177200,142200,137000
"P",178440,NA,154080,161080,201480,200560,194040,184160,172000,206160,178280,199800,199680,206480,176120,185560,186280,193280,121640,181000,NA,155800,NA,145160
