"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",42200,NA,149000,40800,45840,37280,61120,52200,39520,173920,66320,118680,135000,170240,130680,168120,61120,53720,47680,139160,45520,39880,173400,183800
"B",43680,79040,161600,46160,68160,58360,173720,67880,NA,79160,82160,165160,51240,82240,48160,88320,59400,68440,60080,64360,156920,43640,43440,170800
"C",65560,164960,77440,46440,67760,139760,54880,54480,68840,65080,153360,170520,72560,154760,168520,54560,43200,172520,164040,56960,60160,42320,167360,150640
"D",NA,81120,70360,88840,161200,75720,160320,161760,69760,56880,167360,157600,145280,150440,70200,98040,57240,46320,90560,112320,169160,171040,50360,175960
"E",180760,60240,67400,50640,42800,41080,161600,76240,37840,42120,59360,170080,57160,63520,66960,44440,162600,37920,70360,58880,169920,70840,81800,92160
"F",169840,56360,NA,158640,53720,100560,64640,84520,79200,118320,58360,45640,167480,126600,123400,86600,79440,127000,NA,NA,105560,111800,69920,57520
"G",185520,76480,NA,159200,45000,52640,39760,165000,167680,160040,171760,51000,59920,55640,103480,79040,142480,120240,79040,139520,49720,149000,63320,38960
"H",158680,169360,166320,72960,61680,86840,68080,42120,159880,141040,149080,102160,122040,117800,38760,44040,166720,146440,NA,71040,NA,74760,63880,68120
"I",43840,94640,72200,52200,60920,NA,165920,55240,57480,166880,39160,171720,164560,165960,63120,85840,122960,135400,65240,86680,139440,75560,NA,52240
"J",128000,72280,NA,104040,160680,164920,69240,71000,163400,164960,65680,160800,74320,137840,53560,165360,151680,76480,75480,158360,116040,93520,174760,176800
"K",54000,85160,160760,67080,74480,159840,118560,163520,142920,56280,164640,171000,163960,156600,48680,136880,75440,NA,57520,159240,122680,109400,65560,49960
"L",115840,54520,170800,46320,NA,70640,166240,87400,163680,45400,65960,59640,82080,NA,168040,155200,NA,66080,53320,162800,102560,74200,167080,56560
"M",138200,164840,167880,134120,69120,172920,80200,171040,78760,161800,166040,55720,66600,145520,165680,89040,143360,164680,62120,NA,106800,168240,74640,48200
"N",41080,74520,59160,114680,134520,74200,170600,83440,78440,78840,168480,60760,87520,44720,48800,64160,166120,114280,161400,161640,77120,NA,90840,72960
"O",45480,53160,164880,NA,60720,54160,166080,NA,84320,78680,177080,167880,173720,173080,82200,NA,164160,113800,85440,160760,163680,122880,45640,73120
"P",175680,NA,44960,80400,167400,169200,114440,82880,62000,154720,76960,180320,173840,171240,63720,76240,130240,174560,68760,108000,NA,87880,NA,70440
