"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",146233,169517,163379,167712,161260,162420,149638,160100,153581,151500,145041,120393
"B",153022,100721,97568,99175,104118,103518,116557,106218,101507,96748,85508,129272
"C",149499,119979,123632,140388,139445,139856,151388,142860,128447,142875,120996,147572
"D",156235,130606,127235,133051,130135,125779,140115,127733,135268,120327,94315,140232
"E",169333,151819,163949,156992,162836,165937,177651,171780,174012,164566,159371,153867
"F",168978,162250,171929,163232,173938,173949,185048,171296,187873,176376,160410,151606
"G",174630,165856,178146,165270,162051,179806,191159,175995,173789,172245,161427,160567
"H",154973,169772,174520,169868,172117,167775,180211,172583,168598,144571,141015,121978
