"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",29946,35581,36570,36782,39976,43262,35119,31443,30823,35591,31537,26922
"B",31305,245,173,219,192,231,188,200,266,216,252,30343
"C",31186,206,128,125,151,145,276,345,445,379,590,29441
"D",34451,343,147,248,231,1312,1289,2110,2073,2703,2501,28618
"E",37622,1069,1256,1766,4083,6982,9527,10162,9219,12106,10091,36963
"F",38564,3564,6355,7830,11895,24450,19809,19961,20122,21389,19687,43471
"G",33834,16506,18552,21916,28773,35174,42258,38495,37206,37997,32655,35228
"H",27871,39069,35582,41908,36152,56300,43160,49600,36072,45406,39136,34525
