"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",219360,372400,188880,353040,193640,387360,201560,224280,213520,236760,187600,231880,225160,512720,190720,228600,194520,402240,355280,451640,196440,387960,217960,224840
"B",396080,336760,202040,194000,188800,239400,172440,183680,183320,208120,218320,210600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,220080
"C",214120,209800,275120,298800,227680,170840,174800,185000,203160,203760,224240,203280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215040
"D",213520,210280,194600,192000,177160,170400,173600,180200,192480,196440,196960,200240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208920
"E",210200,386080,469480,182160,180240,154400,166120,167680,188760,190760,341760,190440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211520
"F",212480,336240,194080,189640,265560,154680,152760,162600,174400,179600,185000,179960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325120
"G",210640,249080,192240,190200,187320,157840,155280,155920,220000,180120,173680,168520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212960
"H",212120,209160,362360,198320,193080,193840,178040,173880,164720,162640,168960,163000,165080,296240,187240,176120,177160,182280,189480,193480,208120,205160,215320,214120
"I",212560,208920,200840,190080,170080,160200,156600,150000,160480,166360,171800,201720,184840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212760
"J",213080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,214920
"K",217080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,351560
"L",181960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216920
"M",214760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408760
"N",215240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210680
"O",213920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203960
"P",225040,211840,211480,316520,335800,205920,206760,215640,281000,387880,364040,462920,223800,362960,217760,213120,400040,399080,374880,216240,206600,206920,210640,216000
