"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",240,NA,160840,800,47240,42920,54680,40920,1080,179280,4760,1240,94760,183640,920,600,23000,24600,16640,600,960,38760,90080,184560
"B",1400,760,168840,45920,960,2520,175240,73800,NA,12280,1080,148080,50800,57960,54080,840,22880,1000,7720,50480,170560,46120,38400,166440
"C",400,12680,800,960,1200,157360,1840,54760,32720,63920,1240,121440,1840,162760,1320,15480,46080,171960,151760,40280,58840,39840,170640,1320
"D",NA,680,920,97120,161440,1120,36240,31640,1000,1240,175560,1560,1320,158600,1240,1080,61400,43520,1360,31000,166680,164280,26960,177600
"E",187320,880,62240,44200,44880,1160,166200,37400,39600,39520,37400,161000,50520,63720,1040,24960,169760,1160,920,14080,158800,1440,1200,880
"F",81240,1040,NA,1000,62000,79440,1080,1440,1800,1520,59000,45640,172120,960,1160,94680,8960,62760,NA,NA,105080,1880,76200,640
"G",186920,1440,NA,153360,1240,45200,38000,157400,166760,163240,142400,1560,52320,1080,1080,31240,1480,123120,76520,131800,47880,153440,920,35520
"H",3160,163640,105080,27120,3320,96880,1480,45600,24800,2040,1920,1880,1720,1400,35680,36880,165600,1000,NA,1200,NA,1200,60120,7280
"I",520,840,1000,51840,1280,NA,161800,1720,62960,159520,40000,165560,156480,166400,60720,79840,1280,1160,64720,81040,126600,1240,NA,1120
"J",360,4400,NA,108480,1720,151560,49560,1760,150160,151680,1760,28840,2120,142000,2120,157920,1400,960,4800,30960,1080,44840,166440,142280
"K",39160,38120,129280,1480,1480,157240,1760,153880,1680,1880,152200,158120,158320,82760,42240,134800,75240,NA,57160,154280,1320,1160,68080,1080
"L",920,1200,150160,42000,NA,1760,140960,35560,101200,42200,2080,56240,1840,NA,154000,1800,NA,52680,50120,151480,1440,47760,163520,920
"M",960,150560,147000,1720,66680,157000,1720,129760,1680,129600,154640,1680,1720,133200,151720,86160,124520,154720,49800,NA,42280,158200,960,47280
"N",32280,83240,1240,114640,39880,51080,154960,88680,1680,82920,105720,1320,82720,42680,31560,57440,152240,23160,153440,151680,48760,NA,1280,560
"O",51120,55640,21040,NA,62120,1480,106760,NA,75760,10240,146600,1920,155880,156400,8160,NA,155040,107920,74520,150680,152520,113720,38120,480
"P",145560,NA,39080,720,1560,163280,74360,1360,19520,142400,1320,155600,148480,1240,54960,58160,33680,144360,1080,960,NA,920,NA,560
