"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",29,19475,28701,21588,16638,20309,25361,19113,19522,27852,26157,40304
"B",25,49,55,64,99,129,913,1640,10290,8007,8007,38250
"C",5,10,17,21,35,29,207,1696,9694,6079,11785,26668
"D",0,11,21,8,36,281,2180,6202,14654,12198,14673,37064
"E",9,40,93,220,1101,4041,18021,19145,30012,23556,35149,18138
"F",6,100,222,824,1505,8846,22879,15597,27475,24797,26762,21790
"G",21,418,365,945,2342,11269,14927,17393,17793,20587,22863,38335
"H",28,12692,14298,16348,13213,13376,25710,23272,16704,15044,31937,18945
