"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",142560,NA,122080,144200,153680,151400,157520,156240,123880,130800,157960,159640,154200,131960,150440,154360,153200,154560,147600,146280,143520,141640,138600,119400
"B",161920,151000,128560,149400,165600,154800,134400,148320,NA,160880,159760,139160,143640,153960,149480,143040,155280,157160,148960,145880,130200,139240,147000,129640
"C",170720,148360,164920,148120,157720,140960,152520,145880,159480,149600,148640,146280,153280,138160,147880,142360,142560,129360,140200,144080,153720,137960,122680,150360
"D",NA,156160,162360,142560,123000,162040,148680,152960,152280,140440,136720,146800,145320,137880,154200,160640,146320,142440,155040,150440,127440,123240,153440,128960
"E",134840,163440,159840,146560,142840,110520,133520,158280,140480,134680,143240,137640,146600,152880,161440,145520,135480,102760,153000,145120,136200,148640,160880,149320
"F",157680,162480,NA,152320,147040,154720,151640,163280,165440,146240,153000,143120,135800,162480,158040,148880,159320,155200,NA,NA,151000,158200,145360,155080
"G",130000,175000,NA,138280,149000,151440,141200,136680,130120,136760,141560,154320,151680,148280,160040,159840,152960,138520,148440,147720,143520,138960,151680,144720
"H",172720,132280,155480,161480,165440,153880,155000,149600,150560,154040,153880,164440,160200,163000,143120,145960,132640,156200,NA,167120,NA,150120,154440,162960
"I",172040,170160,181160,159120,159760,NA,137320,154640,159960,132800,146800,137960,142680,139960,163360,151680,157920,149640,149280,153000,151080,153360,NA,139000
"J",171400,180840,NA,151320,146080,136240,156240,161240,145160,135120,163240,151680,163680,143360,156000,131200,148080,163920,151240,144720,159000,155800,129680,143440
"K",179720,162400,142560,166760,166480,127720,149280,137080,155840,147320,136440,136840,137640,151560,147640,144200,154680,NA,150120,125680,153360,147640,153960,135560
"L",171960,170120,126800,156440,NA,166720,153600,167280,151680,146160,167520,158200,173120,NA,131120,145680,NA,154320,141600,127360,169000,155000,127600,151240
"M",165960,127400,125920,157440,156800,130560,163280,146920,178240,157320,130600,159600,163360,151640,132200,155400,146640,129400,143960,NA,158480,126400,162600,155200
"N",172880,143680,160680,157480,162720,166320,131480,158920,185880,158560,147520,160240,158880,150480,150200,149560,131920,158880,128560,124520,157360,NA,165800,171880
"O",174240,160280,151800,NA,160760,154680,155800,NA,163960,170480,139400,158720,147880,129520,172920,NA,127120,145880,149960,123400,122720,140000,146760,161360
"P",123040,NA,149480,180880,154840,122640,161200,189120,175600,144520,195560,124680,135480,166200,167720,164560,167640,138080,163160,179160,NA,168000,NA,175760
