"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",680,NA,86360,1320,39280,1280,161600,2880,1560,210000,2000,211480,194080,196640,1720,192080,1560,2160,1200,125960,19560,1480,136600,164200
"B",143720,1400,97120,92960,136040,2560,215600,211360,NA,202480,62520,209320,3800,209440,17800,1560,37600,91840,18840,137080,147200,93400,20440,142360
"C",129240,163240,96120,2120,22440,192800,2600,2720,173200,189080,119400,198400,108560,201120,192880,2160,2080,204760,199480,2880,171680,15040,177360,113640
"D",NA,1600,101080,204280,198320,175200,187600,186880,2280,2160,199600,178120,109520,201080,2880,203200,186200,2680,182400,197520,189720,196480,99680,113200
"E",189680,44880,194520,37440,2360,2680,206280,193560,2320,2120,1960,200480,3240,192040,81600,3520,206120,3040,4600,2960,193400,3000,113600,1240
"F",192120,2800,NA,202200,168360,208680,2800,197840,195640,2920,29720,2440,207320,189320,204400,210080,202000,203600,NA,NA,211760,195040,181120,1120
"G",188120,192120,NA,206960,2160,24560,2520,202160,192520,209480,192280,2680,18720,3040,110000,205000,106120,207600,194640,202320,2840,185640,1680,1000
"H",184640,180360,180080,17360,148320,200040,2440,2840,199760,130200,123360,189480,198360,196560,3120,3080,207840,215640,NA,142960,NA,2280,144080,1800
"I",1840,140400,201000,12680,2440,NA,198720,2600,220840,204120,2920,214560,199080,194280,197800,217320,119400,191160,162000,214960,207880,2520,NA,1480
"J",1800,187160,NA,210720,184640,192680,17480,2800,196760,207520,3280,188800,3600,199560,3360,202280,195840,181920,3080,179360,173080,194120,185800,173800
"K",183120,185360,178240,152480,165200,192840,3520,194120,106120,2440,194960,198280,192600,188120,3400,208840,199640,NA,3240,178600,2640,3000,144520,1680
"L",118880,88160,162600,3240,NA,114120,188160,189200,212000,2880,2680,6960,36280,NA,191960,185440,NA,158960,2960,188840,206920,175840,177240,1640
"M",157760,123560,138560,152400,194680,183840,3440,179240,49000,215480,187160,2480,2640,189880,177520,200920,182240,178560,3200,NA,178480,179680,163480,8160
"N",1560,73600,2400,214320,180640,176280,192560,177920,177720,204520,179440,2880,200800,2680,2440,2960,176640,183400,165360,166280,144080,NA,163200,154240
"O",133520,2240,170920,NA,2280,2800,178440,NA,188080,22240,176280,152000,180640,175480,179240,NA,176320,172320,176720,162320,168240,178120,2160,96840
"P",197480,NA,1520,1360,205320,204200,182920,184080,2240,193720,131600,190680,201840,205720,37440,174120,173200,179280,2400,188480,NA,42600,NA,174720
