"","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",NA,NA,NA,NA,NA,NA,NA,174120,147800,158560,162640,162440,142160,142320,120560,169280,156040,110200,168240,155120,NA
"C",960,40800,51240,55200,54840,61240,69320,600,45240,54240,63120,59440,55960,57160,1000,49760,56960,54640,52960,53320,54680
"D",840,52600,72440,65880,69480,69760,92760,600,52120,69280,71880,77080,79000,84240,960,60840,66360,76920,73280,65360,62680
"E",2160,66600,70000,75520,82440,83200,85400,720,73880,80920,84480,78240,88400,84400,960,65160,81840,92320,77760,84480,77280
"F",2680,90080,93360,119560,107920,121360,132200,1280,94320,97800,109560,119840,111960,114960,3320,78760,94280,101160,97120,103560,99080
"G",3080,91680,109960,101480,109120,119360,127240,4120,99600,121800,122600,122000,131080,138920,2120,91840,101920,122760,114120,120720,101440
"H",3000,102720,135840,133720,149320,127480,140520,15040,77640,150760,146840,135360,163720,143440,1520,124360,149640,123560,116760,144560,116000
"I",1280,127800,157320,153840,156560,139320,173520,4440,162480,180720,182160,189200,173360,166440,3360,138680,170840,135120,125200,122880,130680
"J",2680,132840,145400,134960,164960,191360,208680,6520,146080,163720,167600,151200,164680,153960,4720,118960,152560,123960,132440,111680,180400
"K",4200,152000,226400,215880,226880,232800,290360,5680,200480,238040,219120,241920,266080,209760,5560,230080,213520,190320,177240,162520,153840
"L",66600,72760,89800,117640,144120,199280,192200,227160,180560,NA,NA,7280,208200,170080,209360,213480,201000,181920,NA,NA,NA
"M",70160,74360,94520,106720,141560,158120,192600,198280,178320,NA,NA,7360,194600,165480,165120,145800,142080,196680,NA,NA,NA
"N",63160,76920,91080,105720,136040,179520,136400,195920,169000,NA,NA,4480,211200,166400,152800,157040,163400,157000,NA,NA,NA
"O",NA,NA,NA,NA,NA,NA,NA,177720,181880,181600,163640,183240,198280,145320,184320,144080,163280,185440,194520,161680,NA
