"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",7040,NA,164480,23080,109440,47400,101200,55000,5400,188240,32480,105040,148240,191200,8240,89440,45080,50240,50000,96040,14040,47360,104720,166280
"B",109320,4160,138280,128960,51720,31440,186120,181280,NA,95800,31280,148960,50360,172520,61640,7440,60640,23000,49400,169360,176760,72880,40680,168560
"C",45800,105720,12240,16080,45160,188280,31400,55440,62920,83480,27640,150480,19320,192600,127800,32360,48560,175480,165480,49320,145960,57240,156200,38240
"D",NA,4320,11680,174440,182560,49680,139720,143960,8320,8320,177880,106880,37880,185920,38880,73840,152640,37960,68760,152560,174600,177680,38560,149040
"E",174920,8840,119320,60360,57440,7280,175520,110000,38560,38000,40680,167560,54600,98280,29560,37800,179200,6040,15840,35560,172160,21880,12320,3920
"F",125560,8280,NA,111720,184440,169800,27680,127800,59600,10880,69640,41200,177560,131160,148880,186040,141280,155360,NA,NA,6400,115000,103680,10760
"G",179960,91360,NA,170640,12160,67440,38400,177160,176320,174480,163880,14080,68000,10680,54920,156160,34400,174920,175040,178720,45200,179920,6600,20840
"H",103400,151640,90800,51680,70200,182520,37560,45880,149120,42600,36480,98280,90800,124560,37680,41600,177960,67480,NA,39000,NA,17520,63360,25200
"I",15200,15400,43280,56640,12240,NA,180400,9360,136200,177080,40880,175120,182200,189160,138160,177040,17520,42680,88360,165880,164920,30080,NA,5520
"J",7000,72760,NA,171960,127480,169120,59080,28320,170480,178880,26800,138000,39760,192080,28040,189600,135400,69040,41520,143680,76200,172720,188400,154480
"K",99400,143800,152960,32320,50640,172000,8040,186360,42160,10840,183920,181520,183960,168360,44280,183200,179920,NA,57560,173400,10320,8880,80680,4880
"L",23720,47560,170800,51800,NA,29560,174560,122840,166640,46680,18480,72280,46720,NA,196800,105600,NA,79040,53320,185760,122840,77920,173360,6920
"M",67440,163560,185800,143600,154440,188800,34480,185080,41120,181320,190840,19920,13680,206400,194240,194280,177880,184800,54760,NA,171400,176440,62320,56080
"N",27640,160880,18720,191200,177560,124080,179960,185640,63520,187240,171960,10680,189440,48360,39960,57000,188760,150520,184680,194040,83080,NA,44440,62160
"O",64840,53680,154520,NA,69040,14760,165520,NA,190320,61920,184240,108640,193440,195520,77160,NA,182320,185920,147640,192200,186600,187240,37680,16120
"P",188880,NA,36080,16480,116040,198080,165720,42560,44640,190560,35520,190120,188960,77920,70640,128320,10040,168840,8560,102640,NA,42480,NA,100120
