"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",760,NA,141760,1240,59000,30680,49880,34560,1200,179360,21960,129640,156760,199280,1640,58880,27840,30280,30160,60960,1280,18240,120480,160080
"B",85480,3040,119720,63080,1160,21720,170600,124640,NA,45440,17240,157600,31360,131440,28800,1560,28040,1480,34080,127640,175240,31320,20280,151360
"C",2200,121800,1120,1760,23200,144840,24640,31080,32120,38760,1960,148320,1920,154760,116760,21600,26200,183560,155120,27240,59280,19800,143480,13280
"D",NA,1360,1240,123080,141480,2680,143840,128360,1240,1240,154080,86240,1760,141040,8920,2000,43520,22480,1720,122680,154000,173880,15600,156320
"E",180640,960,31280,22040,25360,1680,186760,35880,13680,19520,18640,148040,28840,38800,1720,16240,132640,2120,2000,20640,154280,11040,1080,1160
"F",132720,1200,NA,108000,63720,114240,5680,61920,4120,1640,26160,18600,144040,71440,117040,116680,81800,149880,NA,NA,174800,117080,35400,3520
"G",152800,38440,NA,148680,1360,1480,17920,146360,139800,134600,144040,1400,26720,1280,1520,86920,1920,139880,87080,183360,25800,177920,1560,10120
"H",136280,141120,106880,23440,20560,106080,9160,18240,128760,2040,1600,38680,1840,69320,11520,25920,141320,29920,NA,1560,NA,2320,19840,16680
"I",9440,1240,12040,29440,1520,NA,148960,1560,27960,139120,18680,137360,137440,126680,28760,114960,1840,1520,30240,68800,136640,13040,NA,1680
"J",1680,31040,NA,121440,102520,147040,25440,2880,135720,118600,2240,122880,7440,137360,9400,152760,105840,15960,22360,130080,2680,95400,199240,164440
"K",34320,116960,130160,1880,3560,125320,2160,133280,1800,1800,136480,118720,168480,138080,21520,121120,79920,NA,33520,154960,2160,2080,41840,1240
"L",1360,20520,141680,29600,NA,1640,133480,22560,132240,14280,1760,29000,11080,NA,127640,28680,NA,30920,24960,137880,67120,30520,179800,1120
"M",88960,139680,147640,98280,27760,129520,5480,142080,1880,140840,140880,3440,1720,153880,135440,71080,138760,133680,34000,NA,117800,199120,17040,32560
"N",14040,118920,1880,129200,124680,32960,135800,83440,22880,79400,139600,1800,88240,21520,17960,30280,155520,103280,173920,174440,28120,NA,1480,42280
"O",25720,30760,135240,NA,36840,2080,142600,NA,99400,44520,129600,70720,167720,143840,41120,NA,150240,134320,89840,167480,133720,149840,31920,1120
"P",169080,NA,33920,16760,132880,171400,145040,19080,31000,144560,1960,170560,203440,94440,47200,78560,147040,187960,2120,101880,NA,40800,NA,99440
