"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",64,41841,39168,41744,45322,56736,49255,60860,51415,54048,47774,67845
"B",31,576,727,817,2112,6266,14996,29483,35105,38592,41813,62393
"C",26,809,884,1172,2120,9240,18086,40449,44221,48876,45053,69075
"D",10,767,790,1430,2833,9212,18356,41824,37723,50266,46106,73592
"E",18,902,1134,1314,2863,9808,27124,40746,50479,56952,59191,73843
"F",17,989,1252,1764,3837,9612,25202,40072,48312,48749,46698,68006
"G",50,1738,1986,3014,4536,11421,26144,48172,52020,58383,50929,68130
"H",74,45460,51377,47148,56420,55469,57095,56367,55904,66124,62499,64041
