"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",88600,NA,137560,130160,149320,148560,156800,155600,86040,153160,146920,154000,160760,157200,88720,153160,160400,156320,140040,138840,121760,126280,122320,164840
"B",140520,77960,131640,137840,146880,147200,164680,163040,NA,142560,142200,155400,140280,151400,152120,86960,147880,140920,137440,146960,140240,126600,124600,141600
"C",136280,134120,113080,132320,146640,153080,140640,143120,153080,138200,123280,150440,128400,145320,143160,134760,138000,155240,139320,134440,140480,129760,123600,133560
"D",NA,81160,117960,147760,149360,151720,155160,146360,87400,87080,145640,148360,129520,145880,140920,135040,147120,151280,134680,141640,146480,140280,133200,151920
"E",166160,123160,139000,140160,151200,87560,175600,158600,143440,135200,139960,151280,141200,143840,141200,136040,167640,90160,130480,139520,147320,133480,133000,86560
"F",147520,123280,NA,145120,151200,150400,141200,147880,151960,98200,139160,143160,147000,144680,148920,139840,145280,155040,NA,NA,146520,136600,143440,137560
"G",163800,139840,NA,169720,98840,151720,142960,157600,151280,144960,152600,140080,147920,100280,138960,143080,150960,169040,148200,145120,142360,150120,136640,138360
"H",161680,141600,144200,148880,149920,157400,147640,145040,154200,137280,136960,151800,148880,151320,138440,138200,157240,162360,NA,140200,NA,104720,146280,154000
"I",137240,128480,145160,141040,137240,NA,172280,109400,149080,148680,137000,151200,159800,149960,151200,145320,142360,155680,141880,138920,144520,137520,NA,111840
"J",107960,137640,NA,149440,148120,151040,144080,142560,162760,142760,139360,155400,145680,149560,142680,146240,150280,152880,138640,142320,142640,139080,150160,160400
"K",149640,143480,151200,140520,149480,153880,130800,159200,144560,118280,152840,154120,160680,160600,147360,152280,164800,NA,143800,147080,118120,121280,153600,130480
"L",138560,135800,144120,145200,NA,142120,154680,150000,153800,139040,138000,147360,145920,NA,155320,145680,NA,159120,142920,147400,150320,143240,153880,130760
"M",160520,147960,154200,163960,161800,158120,144760,171800,142560,148240,149600,142360,128760,158200,165560,154040,167720,173920,146440,NA,149440,164200,167280,165720
"N",131920,131560,134800,152600,149880,147680,150280,146080,151200,142400,147000,122920,146920,136040,138400,140680,150360,155720,149520,148080,145920,NA,148680,157640
"O",135920,133320,151640,NA,143600,134080,161720,NA,150040,142400,152320,156360,163760,153800,153120,NA,152480,157960,146840,149560,147440,154040,131680,149600
"P",146160,NA,142040,155480,162720,161600,157680,154280,154200,161640,160280,161840,167680,159440,158440,157480,148280,164160,140680,149400,NA,163560,NA,179880
