"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",34840,NA,27400,95720,152960,135800,146640,137440,21520,101480,60280,54040,87480,155440,19200,146640,123920,133760,134080,143880,90400,55760,39480,46120
"B",85360,11360,41480,98320,143640,100920,152600,140720,NA,107320,95680,84360,76400,152440,119280,20400,145440,109840,108200,123960,111160,57920,44800,62480
"C",78760,56560,47880,82840,151080,157680,126200,138840,126080,120600,105000,123040,99440,152640,133320,110200,129680,130160,138960,120320,120840,45120,43040,39000
"D",NA,13160,50320,124560,154640,141200,150160,150680,32920,35720,125960,132120,119520,146160,120520,142400,141800,97320,135120,144360,134760,87560,18440,41920
"E",113400,48280,45000,93240,140760,40240,157200,147880,118280,113880,113560,138560,121320,136320,125400,130960,134440,38680,117480,107840,132560,75440,19440,10120
"F",107320,46880,NA,135440,154120,148840,125360,139600,140040,41920,122800,119760,135160,143800,134080,145400,129160,117200,NA,NA,104240,103640,37400,24720
"G",100840,38760,NA,135720,47400,134800,129840,148520,143160,147360,139280,122200,135280,54920,131040,142400,101880,133400,138520,139080,110840,123440,40480,27120
"H",91760,50400,26240,97760,136960,147600,131080,121080,139000,140200,133640,134760,141880,144680,116160,125000,120240,131680,NA,119320,NA,49800,63880,30360
"I",46840,61880,44560,101320,120440,NA,142360,65880,147000,147080,133600,140440,146680,143720,132960,145240,121920,142960,132040,134840,136200,111560,NA,46760
"J",52120,65440,NA,118640,141160,143320,130080,127120,147920,143840,131000,144560,133720,141360,106240,157120,138480,137160,130880,153120,136560,139600,143520,122160
"K",117320,90320,94400,96320,132360,139400,73680,149280,140200,95160,146600,143960,146560,144760,104960,148280,138480,NA,128880,155600,91480,95800,111880,70640
"L",107080,85400,95720,117360,NA,132120,128280,142760,148200,134560,133040,140320,140480,NA,148360,143280,NA,132040,138560,148160,142400,131800,137800,97360
"M",76400,65880,119880,153160,164920,152600,123240,150400,137600,167840,149400,132320,117200,149000,148880,167640,139560,161000,141920,NA,138640,130480,106480,72280
"N",50920,55440,111120,153560,155920,143000,140960,152440,146000,153680,150000,114920,152240,131160,124000,126640,143960,143360,151000,165360,138640,NA,71840,56880
"O",33960,75440,151720,NA,145720,135880,147640,NA,155560,146760,153760,156720,159760,154520,144720,NA,145840,143840,151200,153000,149040,146360,66120,57920
"P",118040,NA,92560,118480,132960,149240,116280,106280,103800,152400,144880,141520,143400,146400,132040,108760,111880,120760,131240,130640,NA,129080,NA,88080
