"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",42146,41117,41683,38829,45150,39280,40246,45633,43413,34648,37660,36244
"B",44853,371,465,460,430,466,710,1045,1208,1092,1169,36487
"C",43766,1876,2939,3426,3499,3459,2879,5311,4043,4081,3760,38750
"D",47854,11790,13069,14096,16477,15752,17466,17048,17032,15657,15565,41024
"E",40795,31800,24920,29171,31899,32963,34777,38876,41172,33395,39414,45283
"F",52440,33562,35125,36067,42138,42018,42034,49837,59835,51766,48919,44030
"G",43569,35173,30885,34549,38508,42349,44811,43173,54146,43816,45078,48414
"H",40888,43950,46782,43052,41538,41928,31755,58490,52845,45226,43836,38797
