"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",45040,NA,89840,46520,58080,54200,70960,67680,7880,112160,53120,84000,118000,130160,14520,133920,72160,67440,65760,102880,50520,38240,74400,78200
"B",53040,9480,86400,75320,83920,71000,128080,90880,NA,79400,74440,122280,73760,93400,80200,35080,83080,68920,74680,81760,116800,57680,45680,85840
"C",73600,105600,60520,68000,75720,109120,62440,75480,68600,71000,101760,120080,68400,107520,125880,68920,71320,113840,116240,76720,76640,60800,100280,112760
"D",NA,17680,58760,110080,135800,76640,124280,130080,11720,12840,114160,113880,114200,111160,69720,96880,79920,63280,86960,98200,123320,122320,65760,103680
"E",137840,59120,74800,86720,85800,15000,132880,83440,66920,69480,70920,119400,79760,83080,78400,70280,109000,9560,70480,69520,118240,75240,67400,14960
"F",117120,64160,NA,153160,92120,95720,78040,96400,83600,25120,81120,69520,128200,104840,103000,97280,85400,100600,NA,NA,104200,101280,73640,53680
"G",140280,91480,NA,124600,23400,80480,72480,108800,122680,111000,123160,66440,79040,18120,88880,88640,103560,101600,96360,112920,80200,115040,62320,58520
"H",132080,129960,124480,93280,93160,95400,86320,74240,120160,104440,106800,92400,105960,106360,66080,77960,115360,119240,NA,86240,NA,25480,78880,67400
"I",67960,91120,79640,87080,76600,NA,130000,19440,80400,118040,67480,109120,132200,121880,83400,96720,101960,111480,86600,92440,109600,86920,NA,15400
"J",27840,78240,NA,108120,129840,121240,86000,75760,108800,113480,80000,122920,85080,105000,69000,121800,129360,86720,87200,133680,118840,98640,136560,147200
"K",86440,91640,123240,96640,88600,125120,31040,155480,113520,24120,128920,120920,127480,121520,76240,108680,96400,NA,92640,141240,28680,31480,83000,16080
"L",104720,80320,131240,92800,NA,76880,128560,95480,139440,87040,81480,91400,100720,NA,131800,136720,NA,86520,90120,142040,112440,98920,139840,15560
"M",136640,132080,138560,133160,99800,133360,101880,136760,95720,134320,142680,84760,30840,122400,138960,105240,122400,136280,96080,NA,108480,135280,81760,85000
"N",78200,97800,86240,121040,123880,101400,153920,103080,96880,108880,141120,28840,109200,90320,85760,94640,144440,101280,182440,149280,98080,NA,91160,79360
"O",76960,81720,136640,NA,97120,84240,176200,NA,108600,101600,145840,152480,149320,159040,99560,NA,154000,113840,122960,157400,144400,110960,72840,78720
"P",129400,NA,88120,94720,156120,156080,112120,94240,91640,135560,102720,150600,166520,162480,101040,101960,124760,144400,86840,116480,NA,105000,NA,91520
