"","2","3","4","5","6","7","8","9","10","11","12","13"
"B",10840,21160,27280,46240,92760,116040,93880,121120,122120,112360,182240,NA
"C",21040,31920,47920,87880,137520,149840,138120,162800,163240,160160,178600,NA
"D",20920,29680,48480,85600,157160,168960,142520,176960,176280,168320,186680,NA
"E",18640,30160,44920,84640,141800,168120,143800,185200,187280,176840,188200,NA
"F",19360,32440,52400,90560,154160,184560,160320,192360,187280,197560,193080,NA
"G",21640,32360,53400,90160,162800,175600,170480,188600,197560,2e+05,193320,NA
"H",19920,35040,57000,91440,164600,183760,176520,195720,187400,191160,194200,197560
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,190560,192200,194360
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189480,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,203560,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,196760,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189240,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188560,NA
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185360,NA
