"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",15,7252,722,26583,3525,9016,35361,34184,4709,29837,37598,34172
"B",6,84,118,109,390,819,4127,13480,22797,26755,40500,30762
"C",0,75,66,71,177,1009,3794,12384,22842,39849,32920,30580
"D",6,59,54,64,342,1439,4301,9917,26502,33696,37163,36104
"E",7,32,61,90,283,1051,4872,12153,25720,32437,43862,36305
"F",12,52,81,110,312,1116,5089,11393,22178,28998,34311,32000
"G",25,173,174,266,551,2058,6245,13683,29112,34892,32033,26054
"H",42,37779,30822,27015,35755,29510,40721,28080,34473,27489,26006,29228
